,date_time,cash,pos_399300.SZ,mkv_399300.SZ,mkt_value
846,2008-07-02,29065.719999991357,8800,23756453.6,23785519.319999993
847,2008-07-03,29065.719999991357,8800,24293385.6,24322451.319999993
848,2008-07-04,29065.719999991357,8800,24128297.600000005,24157363.319999997
849,2008-07-07,29065.719999991357,8800,25368314.4,25397380.11999999
850,2008-07-08,29065.719999991357,8800,25536200.8,25565266.519999992
851,2008-07-09,29065.719999991357,8800,26533108.8,26562174.519999992
852,2008-07-10,29065.719999991357,8800,26168806.400000002,26197872.119999994
853,2008-07-11,29065.719999991357,8800,25990782.400000002,26019848.119999994
854,2008-07-14,29065.719999991357,8800,26187691.200000007,26216756.919999998
855,2008-07-15,29065.719999991357,8800,25106215.200000007,25135280.919999998
856,2008-07-16,29065.719999991357,8800,24161244.799999997,24190310.51999999
857,2008-07-17,29065.719999991357,8800,23918998.400000002,23948064.119999994
858,2008-07-18,29065.719999991357,8800,24776065.6,24805131.319999993
859,2008-07-21,29065.719999991357,8800,25617248.8,25646314.519999992
860,2008-07-22,29065.719999991357,8800,25561738.4,25590804.11999999
861,2008-07-23,29065.719999991357,8800,25373216.0,25402281.71999999
862,2008-07-24,29065.719999991357,8800,26200785.6,26229851.319999993
863,2008-07-25,29065.719999991357,8800,25864977.6,25894043.319999993
864,2008-07-28,29065.719999991357,8800,26055488.8,26084554.519999992
865,2008-07-29,29065.719999991357,8800,25569544.0,25598609.71999999
866,2008-07-30,29065.719999991357,8800,25382579.2,25411644.91999999
867,2008-07-31,29065.719999991357,8800,24685848.0,24714913.71999999
868,2008-08-01,29065.719999991357,8800,24998934.4,25028000.11999999
869,2008-08-04,29065.719999991357,8800,24403720.0,24432785.71999999
870,2008-08-05,29065.719999991357,8800,23787095.200000003,23816160.919999994
871,2008-08-06,29065.719999991357,8800,23950898.400000002,23979964.119999994
872,2008-08-07,29065.719999991357,8800,23939889.6,23968955.319999993
873,2008-08-08,29065.719999991357,8800,22804865.6,22833931.319999993
874,2008-08-11,29065.719999991357,8800,21619936.8,21649002.519999992
875,2008-08-12,29065.719999991357,8800,21508564.0,21537629.71999999
876,2008-08-13,29065.719999991357,8800,21513113.6,21542179.319999993
877,2008-08-14,29065.719999991357,8800,21502905.6,21531971.319999993
878,2008-08-15,29065.719999991357,8800,21539011.999999996,21568077.719999988
879,2008-08-18,29065.719999991357,8800,20357937.6,20387003.319999993
880,2008-08-19,29065.719999991357,8800,20666553.6,20695619.319999993
881,2008-08-20,29065.719999991357,8800,22289872.0,22318937.71999999
882,2008-08-21,29065.719999991357,8800,21507015.2,21536080.91999999
883,2008-08-22,29065.719999991357,8800,21163366.4,21192432.11999999
884,2008-08-25,29065.719999991357,8800,21124822.4,21153888.11999999
885,2008-08-26,29065.719999991357,8800,20517481.6,20546547.319999993
886,2008-08-27,29065.719999991357,8800,20462569.599999998,20491635.31999999
887,2008-08-28,29065.719999991357,8800,20555611.999999996,20584677.719999988
888,2008-08-29,29065.719999991357,8800,21046432.0,21075497.71999999
889,2008-09-01,29065.719999991357,8800,20320704.80000001,20349770.52
890,2008-09-02,29065.719999991357,8800,20111616.8,20140682.519999992
891,2008-09-03,29065.719999991357,8800,19764483.2,19793548.91999999
892,2008-09-04,29065.719999991357,8800,19810084.8,19839150.519999992
893,2008-09-05,29065.719999991357,8800,19214201.599999998,19243267.31999999
894,2008-09-08,29065.719999991357,8800,18713358.4,18742424.11999999
895,2008-09-09,29065.719999991357,8800,18824476.0,18853541.71999999
896,2008-09-10,29065.719999991357,8800,18859948.8,18889014.519999992
897,2008-09-11,29065.719999991357,8800,18234708.8,18263774.519999992
898,2008-09-12,29065.719999991357,8800,18285044.8,18314110.519999992
899,2008-09-16,29065.719999991357,8800,17605728.8,17634794.519999992
900,2008-09-17,29065.719999991357,8800,16976388.0,17005453.71999999
901,2008-09-18,29065.719999991357,8800,16684712.0,16713777.719999991
902,2008-09-19,29065.719999991357,8800,18243394.4,18272460.11999999
903,2008-09-22,29065.719999991357,8800,19427003.2,19456068.91999999
904,2008-09-23,29065.719999991357,8800,18686606.400000002,18715672.119999994
905,2008-09-24,29065.719999991357,8800,18821906.400000002,18850972.119999994
906,2008-09-25,29065.719999991357,8800,19567081.6,19596147.319999993
907,2008-09-26,29065.719999991357,8800,19744181.6,19773247.319999993
908,2008-10-06,29065.719999991357,8800,18732524.8,18761590.519999992
909,2008-10-07,29065.719999991357,8800,18501542.4,18530608.11999999
910,2008-10-08,29065.719999991357,8800,17801352.8,17830418.519999992
911,2008-10-09,29065.719999991357,8800,17558613.6,17587679.319999993
912,2008-10-10,29065.719999991357,8800,16781248.0,16810313.71999999
913,2008-10-13,29065.719999991357,8800,17472276.8,17501342.519999992
914,2008-10-14,29065.719999991357,8800,17024647.2,17053712.91999999
915,2008-10-15,29065.719999991357,8800,16846332.8,16875398.519999992
916,2008-10-16,29065.719999991357,8800,16023946.4,16053012.119999992
917,2008-10-17,29065.719999991357,8800,16132705.6,16161771.319999991
918,2008-10-20,29065.719999991357,8800,16691250.4,16720316.119999992
919,2008-10-21,29065.719999991357,8800,16556372.799999999,16585438.51999999
920,2008-10-22,29065.719999991357,8800,16133242.4,16162308.119999992
921,2008-10-23,29065.719999991357,8800,16146064.0,16175129.719999991
922,2008-10-24,29065.719999991357,8800,15678062.4,15707128.119999992
923,2008-10-27,29065.719999991357,8800,14561104.8,14590170.519999992
924,2008-10-28,29065.719999991357,8800,15011216.0,15040281.719999991
925,2008-10-29,29065.719999991357,8800,14592362.4,14621428.119999992
926,2008-10-30,29065.719999991357,8800,14939372.799999999,14968438.51999999
927,2008-10-31,29065.719999991357,8800,14640208.0,14669273.719999991
928,2008-11-03,29065.719999991357,8800,14551169.6,14580235.319999991
929,2008-11-04,29065.719999991357,8800,14324279.2,14353344.91999999
930,2008-11-05,29065.719999991357,8800,14884496.0,14913561.719999991
931,2008-11-06,29065.719999991357,8800,14518028.8,14547094.519999992
932,2008-11-07,29065.719999991357,8800,14764877.600000001,14793943.319999993
933,2008-11-10,29065.719999991357,8800,15854652.0,15883717.719999991
934,2008-11-11,29065.719999991357,8800,15675976.8,15705042.519999992
935,2008-11-12,29065.719999991357,8800,15856042.4,15885108.119999992
936,2008-11-13,29065.719999991357,8800,16491921.600000001,16520987.319999993
937,2008-11-14,29065.719999991357,8800,17104155.2,17133220.91999999
938,2008-11-17,29065.719999991357,8800,17487580.0,17516645.71999999
939,2008-11-18,29065.719999991357,8800,16190407.2,16219472.91999999
940,2008-11-19,29065.719999991357,8800,17187834.4,17216900.11999999
941,2008-11-20,29065.719999991357,8800,17005366.400000002,17034432.119999994
942,2008-11-21,29065.719999991357,8800,16902468.0,16931533.71999999
943,2008-11-24,29065.719999991357,8800,16171249.6,16200315.319999991
944,2008-11-25,29065.719999991357,8800,16141787.200000001,16170852.919999992
945,2008-11-26,29065.719999991357,8800,16222755.999999998,16251821.71999999
946,2008-11-27,29065.719999991357,8800,16460162.4,16489228.119999992
947,2008-11-28,29065.719999991357,8800,16103331.2,16132396.91999999
948,2008-12-01,29065.719999991357,8800,16405004.0,16434069.719999991
949,2008-12-02,29065.719999991357,8800,16443952.8,16473018.519999992
950,2008-12-03,29065.719999991357,8800,17183478.4,17212544.11999999
951,2008-12-04,29065.719999991357,8800,17449766.400000002,17478832.119999994
952,2008-12-05,29065.719999991357,8800,17715940.0,17745005.71999999
953,2008-12-08,29065.719999991357,8800,18436316.8,18465382.519999992
954,2008-12-09,29065.719999991357,8800,17959453.6,17988519.319999993
955,2008-12-10,29065.719999991357,8800,18448258.4,18477324.11999999
956,2008-12-11,29065.719999991357,8800,18007765.6,18036831.319999993
957,2008-12-12,29065.719999991357,8800,17251344.0,17280409.71999999
958,2008-12-15,29065.719999991357,8800,17380299.2,17409364.91999999
959,2008-12-16,29065.719999991357,8800,17551160.0,17580225.71999999
960,2008-12-17,29065.719999991357,8800,17612496.0,17641561.71999999
961,2008-12-18,29065.719999991357,8800,17996897.6,18025963.319999993
962,2008-12-19,29065.719999991357,8800,18058603.2,18087668.91999999
963,2008-12-22,29065.719999991357,8800,17754431.2,17783496.91999999
964,2008-12-23,29065.719999991357,8800,16886804.0,16915869.71999999
965,2008-12-24,29065.719999991357,8800,16606260.0,16635325.719999991
966,2008-12-25,29065.719999991357,8800,16462732.0,16491797.719999991
967,2008-12-26,29065.719999991357,8800,16386444.8,16415510.519999992
968,2008-12-29,29065.719999991357,8800,16321861.6,16350927.319999991
969,2008-12-30,29065.719999991357,8800,16134228.0,16163293.719999991
970,2008-12-31,29065.719999991357,8800,15995953.6,16025019.319999991
971,2009-01-05,29065.719999991357,8800,16570039.200000001,16599104.919999992
972,2009-01-06,29065.719999991357,8800,17096596.0,17125661.71999999
973,2009-01-07,29065.719999991357,8800,16994366.400000002,17023432.119999994
974,2009-01-08,29065.719999991357,8800,16614320.8,16643386.519999992
975,2009-01-09,29065.719999991357,8800,16881612.0,16910677.71999999
976,2009-01-12,29065.719999991357,8800,16902045.599999998,16931111.31999999
977,2009-01-13,29065.719999991357,8800,16510428.0,16539493.719999991
978,2009-01-14,29065.719999991357,8800,17206147.2,17235212.91999999
979,2009-01-15,29065.719999991357,8800,17202891.2,17231956.91999999
980,2009-01-16,29065.719999991357,8800,17513883.2,17542948.91999999
981,2009-01-19,29065.719999991357,8800,17709692.0,17738757.71999999
982,2009-01-20,29065.719999991357,8800,17821672.0,17850737.71999999
983,2009-01-21,29065.719999991357,8800,17791048.0,17820113.71999999
984,2009-01-22,29065.719999991357,8800,17992048.8,18021114.519999992
985,2009-01-23,29065.719999991357,8800,17887601.6,17916667.319999993
986,2009-02-02,29065.719999991357,8800,18102154.400000002,18131220.119999994
987,2009-02-03,29065.719999991357,8800,18558408.0,18587473.71999999
988,2009-02-04,29065.719999991357,8800,19064443.200000003,19093508.919999994
989,2009-02-05,29065.719999991357,8800,18928544.8,18957610.519999992
990,2009-02-06,29065.719999991357,8800,19688064.0,19717129.71999999
991,2009-02-09,29065.719999991357,8800,20210713.6,20239779.319999993
992,2009-02-10,29065.719999991357,8800,20475444.0,20504509.71999999
993,2009-02-11,29065.719999991357,8800,20514014.4,20543080.11999999
994,2009-02-12,29065.719999991357,8800,20401418.4,20430484.11999999
995,2009-02-13,29065.719999991357,8800,21111772.0,21140837.71999999
996,2009-02-16,29065.719999991357,8800,21667756.0,21696821.71999999
997,2009-02-17,29065.719999991357,8800,20990578.400000002,21019644.119999994
998,2009-02-18,29065.719999991357,8800,20027418.4,20056484.11999999
999,2009-02-19,29065.719999991357,8800,20226025.600000005,20255091.319999997
1000,2009-02-20,29065.719999991357,8800,20630016.0,20659081.71999999
1001,2009-02-23,29065.719999991357,8800,21212232.8,21241298.519999992
1002,2009-02-24,29065.719999991357,8800,20256271.200000003,20285336.919999994
1003,2009-02-25,29065.719999991357,8800,20277408.8,20306474.519999992
1004,2009-02-26,29065.719999991357,8800,19273628.0,19302693.71999999
1005,2009-02-27,29065.719999991357,8800,18836303.2,18865368.91999999
1006,2009-03-02,29065.719999991357,8800,19049060.8,19078126.519999992
1007,2009-03-03,29065.719999991357,8800,18850955.2,18880020.91999999
1008,2009-03-04,29065.719999991357,8800,20109311.2,20138376.91999999
1009,2009-03-05,29065.719999991357,8800,20283287.2,20312352.91999999
1010,2009-03-06,20306267.929999992,0,0.0,20306267.929999992
1011,2009-03-09,20306267.929999992,0,0.0,20306267.929999992
1012,2009-03-10,20306267.929999992,0,0.0,20306267.929999992
1013,2009-03-11,20306267.929999992,0,0.0,20306267.929999992
1014,2009-03-12,20306267.929999992,0,0.0,20306267.929999992
1015,2009-03-13,20306267.929999992,0,0.0,20306267.929999992
1016,2009-03-16,20306267.929999992,0,0.0,20306267.929999992
1017,2009-03-17,20306267.929999992,0,0.0,20306267.929999992
1018,2009-03-18,20306267.929999992,0,0.0,20306267.929999992
1019,2009-03-19,20306267.929999992,0,0.0,20306267.929999992
1020,2009-03-20,20306267.929999992,0,0.0,20306267.929999992
1021,2009-03-23,20306267.929999992,0,0.0,20306267.929999992
1022,2009-03-24,20306267.929999992,0,0.0,20306267.929999992
1023,2009-03-25,20306267.929999992,0,0.0,20306267.929999992
1024,2009-03-26,20306267.929999992,0,0.0,20306267.929999992
1025,2009-03-27,20306267.929999992,0,0.0,20306267.929999992
1026,2009-03-30,20306267.929999992,0,0.0,20306267.929999992
1027,2009-03-31,20306267.929999992,0,0.0,20306267.929999992
1028,2009-04-01,20306267.929999992,0,0.0,20306267.929999992
1029,2009-04-02,20306267.929999992,0,0.0,20306267.929999992
1030,2009-04-03,20306267.929999992,0,0.0,20306267.929999992
1031,2009-04-07,20306267.929999992,0,0.0,20306267.929999992
1032,2009-04-08,20306267.929999992,0,0.0,20306267.929999992
1033,2009-04-09,20306267.929999992,0,0.0,20306267.929999992
1034,2009-04-10,20306267.929999992,0,0.0,20306267.929999992
1035,2009-04-13,20306267.929999992,0,0.0,20306267.929999992
1036,2009-04-14,20306267.929999992,0,0.0,20306267.929999992
1037,2009-04-15,20306267.929999992,0,0.0,20306267.929999992
1038,2009-04-16,20306267.929999992,0,0.0,20306267.929999992
1039,2009-04-17,20306267.929999992,0,0.0,20306267.929999992
1040,2009-04-20,20306267.929999992,0,0.0,20306267.929999992
1041,2009-04-21,20306267.929999992,0,0.0,20306267.929999992
1042,2009-04-22,20306267.929999992,0,0.0,20306267.929999992
1043,2009-04-23,20306267.929999992,0,0.0,20306267.929999992
1044,2009-04-24,20306267.929999992,0,0.0,20306267.929999992
1045,2009-04-27,20306267.929999992,0,0.0,20306267.929999992
1046,2009-04-28,20306267.929999992,0,0.0,20306267.929999992
1047,2009-04-29,20306267.929999992,0,0.0,20306267.929999992
1048,2009-04-30,20306267.929999992,0,0.0,20306267.929999992
1049,2009-05-04,20306267.929999992,0,0.0,20306267.929999992
1050,2009-05-05,20306267.929999992,0,0.0,20306267.929999992
1051,2009-05-06,20306267.929999992,0,0.0,20306267.929999992
1052,2009-05-07,20306267.929999992,0,0.0,20306267.929999992
1053,2009-05-08,20306267.929999992,0,0.0,20306267.929999992
1054,2009-05-11,20306267.929999992,0,0.0,20306267.929999992
1055,2009-05-12,20306267.929999992,0,0.0,20306267.929999992
1056,2009-05-13,20306267.929999992,0,0.0,20306267.929999992
1057,2009-05-14,20306267.929999992,0,0.0,20306267.929999992
1058,2009-05-15,20306267.929999992,0,0.0,20306267.929999992
1059,2009-05-18,20306267.929999992,0,0.0,20306267.929999992
1060,2009-05-19,20306267.929999992,0,0.0,20306267.929999992
1061,2009-05-20,20306267.929999992,0,0.0,20306267.929999992
1062,2009-05-21,20306267.929999992,0,0.0,20306267.929999992
1063,2009-05-22,20306267.929999992,0,0.0,20306267.929999992
1064,2009-05-25,20306267.929999992,0,0.0,20306267.929999992
1065,2009-05-26,20306267.929999992,0,0.0,20306267.929999992
1066,2009-05-27,20306267.929999992,0,0.0,20306267.929999992
1067,2009-06-01,20306267.929999992,0,0.0,20306267.929999992
1068,2009-06-02,20306267.929999992,0,0.0,20306267.929999992
1069,2009-06-03,20306267.929999992,0,0.0,20306267.929999992
1070,2009-06-04,20306267.929999992,0,0.0,20306267.929999992
1071,2009-06-05,20306267.929999992,0,0.0,20306267.929999992
1072,2009-06-08,20306267.929999992,0,0.0,20306267.929999992
1073,2009-06-09,20306267.929999992,0,0.0,20306267.929999992
1074,2009-06-10,20306267.929999992,0,0.0,20306267.929999992
1075,2009-06-11,20306267.929999992,0,0.0,20306267.929999992
1076,2009-06-12,20306267.929999992,0,0.0,20306267.929999992
1077,2009-06-15,20306267.929999992,0,0.0,20306267.929999992
1078,2009-06-16,20306267.929999992,0,0.0,20306267.929999992
1079,2009-06-17,20306267.929999992,0,0.0,20306267.929999992
1080,2009-06-18,20306267.929999992,0,0.0,20306267.929999992
1081,2009-06-19,20306267.929999992,0,0.0,20306267.929999992
1082,2009-06-22,20306267.929999992,0,0.0,20306267.929999992
1083,2009-06-23,20306267.929999992,0,0.0,20306267.929999992
1084,2009-06-24,20306267.929999992,0,0.0,20306267.929999992
1085,2009-06-25,20306267.929999992,0,0.0,20306267.929999992
1086,2009-06-26,20306267.929999992,0,0.0,20306267.929999992
1087,2009-06-29,20306267.929999992,0,0.0,20306267.929999992
1088,2009-06-30,20306267.929999992,0,0.0,20306267.929999992
1089,2009-07-01,20306267.929999992,0,0.0,20306267.929999992
1090,2009-07-02,20306267.929999992,0,0.0,20306267.929999992
1091,2009-07-03,20306267.929999992,0,0.0,20306267.929999992
1092,2009-07-06,20306267.929999992,0,0.0,20306267.929999992
1093,2009-07-07,20306267.929999992,0,0.0,20306267.929999992
1094,2009-07-08,20306267.929999992,0,0.0,20306267.929999992
1095,2009-07-09,20306267.929999992,0,0.0,20306267.929999992
1096,2009-07-10,20306267.929999992,0,0.0,20306267.929999992
1097,2009-07-13,20306267.929999992,0,0.0,20306267.929999992
1098,2009-07-14,20306267.929999992,0,0.0,20306267.929999992
1099,2009-07-15,20306267.929999992,0,0.0,20306267.929999992
1100,2009-07-16,20306267.929999992,0,0.0,20306267.929999992
1101,2009-07-17,20306267.929999992,0,0.0,20306267.929999992
1102,2009-07-20,20306267.929999992,0,0.0,20306267.929999992
1103,2009-07-21,20306267.929999992,0,0.0,20306267.929999992
1104,2009-07-22,20306267.929999992,0,0.0,20306267.929999992
1105,2009-07-23,20306267.929999992,0,0.0,20306267.929999992
1106,2009-07-24,20306267.929999992,0,0.0,20306267.929999992
1107,2009-07-27,20306267.929999992,0,0.0,20306267.929999992
1108,2009-07-28,20306267.929999992,0,0.0,20306267.929999992
1109,2009-07-29,20306267.929999992,0,0.0,20306267.929999992
1110,2009-07-30,20306267.929999992,0,0.0,20306267.929999992
1111,2009-07-31,20306267.929999992,0,0.0,20306267.929999992
1112,2009-08-03,20306267.929999992,0,0.0,20306267.929999992
1113,2009-08-04,20306267.929999992,0,0.0,20306267.929999992
1114,2009-08-05,20306267.929999992,0,0.0,20306267.929999992
1115,2009-08-06,20306267.929999992,0,0.0,20306267.929999992
1116,2009-08-07,20306267.929999992,0,0.0,20306267.929999992
1117,2009-08-10,20306267.929999992,0,0.0,20306267.929999992
1118,2009-08-11,20306267.929999992,0,0.0,20306267.929999992
1119,2009-08-12,20306267.929999992,0,0.0,20306267.929999992
1120,2009-08-13,20306267.929999992,0,0.0,20306267.929999992
1121,2009-08-14,20306267.929999992,0,0.0,20306267.929999992
1122,2009-08-17,20306267.929999992,0,0.0,20306267.929999992
1123,2009-08-18,20306267.929999992,0,0.0,20306267.929999992
1124,2009-08-19,20306267.929999992,0,0.0,20306267.929999992
1125,2009-08-20,20306267.929999992,0,0.0,20306267.929999992
1126,2009-08-21,20306267.929999992,0,0.0,20306267.929999992
1127,2009-08-24,20306267.929999992,0,0.0,20306267.929999992
1128,2009-08-25,20306267.929999992,0,0.0,20306267.929999992
1129,2009-08-26,20306267.929999992,0,0.0,20306267.929999992
1130,2009-08-27,20306267.929999992,0,0.0,20306267.929999992
1131,2009-08-28,20306267.929999992,0,0.0,20306267.929999992
1132,2009-08-31,20306267.929999992,0,0.0,20306267.929999992
1133,2009-09-01,205315.3499999903,7100,20190270.0,20395585.34999999
1134,2009-09-02,205315.3499999903,7100,20525574.599999998,20730889.949999988
1135,2009-09-03,205315.3499999903,7100,21668944.400000002,21874259.749999993
1136,2009-09-04,205315.3499999903,7100,21847708.200000007,22053023.549999997
1137,2009-09-07,205315.3499999903,7100,22039876.8,22245192.14999999
1138,2009-09-08,205315.3499999903,7100,22513865.7,22719181.04999999
1139,2009-09-09,205315.3499999903,7100,22683853.900000002,22889169.249999993
1140,2009-09-10,205315.3499999903,7100,22456689.400000002,22662004.749999993
1141,2009-09-11,205315.3499999903,7100,22990744.299999997,23196059.649999987
1142,2009-09-14,205315.3499999903,7100,23383097.4,23588412.74999999
1143,2009-09-15,205315.3499999903,7100,23448758.200000007,23654073.549999997
1144,2009-09-16,205315.3499999903,7100,23133475.599999998,23338790.949999988
1145,2009-09-17,205315.3499999903,7100,23572681.599999998,23777996.949999988
1146,2009-09-18,205315.3499999903,7100,22717791.900000006,22923107.249999996
1147,2009-09-21,205315.3499999903,7100,22781088.400000006,22986403.749999996
1148,2009-09-22,205315.3499999903,7100,22230284.599999998,22435599.949999988
1149,2009-09-23,205315.3499999903,7100,21726489.900000002,21931805.249999993
1150,2009-09-24,205315.3499999903,7100,21874574.599999998,22079889.949999988
1151,2009-09-25,205315.3499999903,7100,21715548.799999997,21920864.149999987
1152,2009-09-28,205315.3499999903,7100,21105765.3,21311080.64999999
1153,2009-09-29,205315.3499999903,7100,21103230.6,21308545.94999999
1154,2009-09-30,205315.3499999903,7100,21334115.5,21539430.84999999
1155,2009-10-09,205315.3499999903,7100,22462326.8,22667642.14999999
1156,2009-10-12,205315.3499999903,7100,22376587.2,22581902.54999999
1157,2009-10-13,205315.3499999903,7100,22709470.700000007,22914786.049999997
1158,2009-10-14,205315.3499999903,7100,22914532.900000006,23119848.249999996
1159,2009-10-15,205315.3499999903,7100,23001465.3,23206780.64999999
1160,2009-10-16,205315.3499999903,7100,23016133.900000006,23221449.249999996
1161,2009-10-19,205315.3499999903,7100,23637021.8,23842337.14999999
1162,2009-10-20,205315.3499999903,7100,23980775.400000002,24186090.749999993
1163,2009-10-21,205315.3499999903,7100,23921923.5,24127238.84999999
1164,2009-10-22,205315.3499999903,7100,23765972.0,23971287.34999999
1165,2009-10-23,205315.3499999903,7100,24234089.2,24439404.54999999
1166,2009-10-26,205315.3499999903,7100,24241096.9,24446412.24999999
1167,2009-10-27,205315.3499999903,7100,23534526.200000003,23739841.549999993
1168,2009-10-28,205315.3499999903,7100,23638221.700000003,23843537.049999993
1169,2009-10-29,205315.3499999903,7100,23054062.099999998,23259377.449999988
1170,2009-10-30,205315.3499999903,7100,23290641.200000007,23495956.549999997
1171,2009-11-02,205315.3499999903,7100,24088901.3,24294216.64999999
1172,2009-11-03,205315.3499999903,7100,24391517.5,24596832.84999999
1173,2009-11-04,205315.3499999903,7100,24522604.8,24727920.14999999
1174,2009-11-05,205315.3499999903,7100,24596657.8,24801973.14999999
1175,2009-11-06,205315.3499999903,7100,24729449.1,24934764.44999999
1176,2009-11-09,205315.3499999903,7100,24820094.8,25025410.14999999
1177,2009-11-10,205315.3499999903,7100,24876809.599999998,25082124.949999988
1178,2009-11-11,205315.3499999903,7100,24819285.400000002,25024600.749999993
1179,2009-11-12,205315.3499999903,7100,24849943.200000003,25055258.549999993
1180,2009-11-13,205315.3499999903,7100,24982926.200000003,25188241.549999993
1181,2009-11-16,205315.3499999903,7100,25743165.799999997,25948481.149999987
1182,2009-11-17,205315.3499999903,7100,25761313.4,25966628.74999999
1183,2009-11-18,205315.3499999903,7100,25774625.9,25979941.24999999
1184,2009-11-19,205315.3499999903,7100,25861302.7,26066618.04999999
1185,2009-11-20,205315.3499999903,7100,25780192.3,25985507.64999999
1186,2009-11-23,205315.3499999903,7100,26025113.9,26230429.24999999
1187,2009-11-24,205315.3499999903,7100,25191368.0,25396683.34999999
1188,2009-11-25,205315.3499999903,7100,25770365.9,25975681.24999999
1189,2009-11-26,205315.3499999903,7100,24748988.3,24954303.64999999
1190,2009-11-27,205315.3499999903,7100,24015821.0,24221136.34999999
1191,2009-11-30,205315.3499999903,7100,24932849.900000006,25138165.249999996
1192,2009-12-01,205315.3499999903,7100,25281900.1,25487215.44999999
1193,2009-12-02,205315.3499999903,7100,25541035.900000002,25746351.249999993
1194,2009-12-03,205315.3499999903,7100,25495219.6,25700534.94999999
1195,2009-12-04,205315.3499999903,7100,25868786.1,26074101.44999999
1196,2009-12-07,205315.3499999903,7100,26048707.2,26254022.54999999
1197,2009-12-08,205315.3499999903,7100,25730534.9,25935850.24999999
1198,2009-12-09,205315.3499999903,7100,25236793.8,25442109.14999999
1199,2009-12-10,205315.3499999903,7100,25398382.7,25603698.04999999
1200,2009-12-11,205315.3499999903,7100,25382642.0,25587957.34999999
1201,2009-12-14,205315.3499999903,7100,25650546.3,25855861.64999999
1202,2009-12-15,205315.3499999903,7100,25441721.099999998,25647036.449999988
1203,2009-12-16,205315.3499999903,7100,25281133.3,25486448.64999999
1204,2009-12-17,205315.3499999903,7100,24709086.299999997,24914401.649999987
1205,2009-12-18,205315.3499999903,7100,24081318.5,24286633.84999999
1206,2009-12-21,205315.3499999903,7100,24116016.200000007,24321331.549999997
1207,2009-12-22,205315.3499999903,7100,23469355.3,23674670.64999999
1208,2009-12-23,205315.3499999903,7100,23689008.0,23894323.34999999
1209,2009-12-24,205315.3499999903,7100,24415600.7,24620916.04999999
1210,2009-12-25,205315.3499999903,7100,24315959.3,24521274.64999999
1211,2009-12-28,205315.3499999903,7100,24696874.3,24902189.64999999
1212,2009-12-29,205315.3499999903,7100,24855232.7,25060548.04999999
1213,2009-12-30,205315.3499999903,7100,25267884.7,25473200.04999999
1214,2009-12-31,205315.3499999903,7100,25387356.400000002,25592671.749999993
1215,2010-01-04,205315.3499999903,7100,25100125.900000006,25305441.249999996
1216,2010-01-05,205315.3499999903,7100,25304669.8,25509985.14999999
1217,2010-01-06,205315.3499999903,7100,25146261.700000007,25351577.049999997
1218,2010-01-07,205315.3499999903,7100,24647337.6,24852652.94999999
1219,2010-01-08,205315.3499999903,7100,24708923.0,24914238.34999999
1220,2010-01-11,205315.3499999903,7100,24722569.2,24927884.54999999
1221,2010-01-12,205315.3499999903,7100,25097903.6,25303218.94999999
1222,2010-01-13,205315.3499999903,7100,24290122.4,24495437.74999999
1223,2010-01-14,205315.3499999903,7100,24630262.099999998,24835577.449999988
1224,2010-01-15,205315.3499999903,7100,24727439.799999997,24932755.149999987
1225,2010-01-18,205315.3499999903,7100,24854856.400000002,25060171.749999993
1226,2010-01-19,25052715.28999999,0,0.0,25052715.28999999
1227,2010-01-20,25052715.28999999,0,0.0,25052715.28999999
1228,2010-01-21,25052715.28999999,0,0.0,25052715.28999999
1229,2010-01-22,25052715.28999999,0,0.0,25052715.28999999
1230,2010-01-25,25052715.28999999,0,0.0,25052715.28999999
1231,2010-01-26,25052715.28999999,0,0.0,25052715.28999999
1232,2010-01-27,25052715.28999999,0,0.0,25052715.28999999
1233,2010-01-28,25052715.28999999,0,0.0,25052715.28999999
1234,2010-01-29,25052715.28999999,0,0.0,25052715.28999999
1235,2010-02-01,25052715.28999999,0,0.0,25052715.28999999
1236,2010-02-02,25052715.28999999,0,0.0,25052715.28999999
1237,2010-02-03,25052715.28999999,0,0.0,25052715.28999999
1238,2010-02-04,25052715.28999999,0,0.0,25052715.28999999
1239,2010-02-05,25052715.28999999,0,0.0,25052715.28999999
1240,2010-02-08,25052715.28999999,0,0.0,25052715.28999999
1241,2010-02-09,25052715.28999999,0,0.0,25052715.28999999
1242,2010-02-10,25052715.28999999,0,0.0,25052715.28999999
1243,2010-02-11,25052715.28999999,0,0.0,25052715.28999999
1244,2010-02-12,25052715.28999999,0,0.0,25052715.28999999
1245,2010-02-22,25052715.28999999,0,0.0,25052715.28999999
1246,2010-02-23,25052715.28999999,0,0.0,25052715.28999999
1247,2010-02-24,25052715.28999999,0,0.0,25052715.28999999
1248,2010-02-25,25052715.28999999,0,0.0,25052715.28999999
1249,2010-02-26,25052715.28999999,0,0.0,25052715.28999999
1250,2010-03-01,25052715.28999999,0,0.0,25052715.28999999
1251,2010-03-02,25052715.28999999,0,0.0,25052715.28999999
1252,2010-03-03,25052715.28999999,0,0.0,25052715.28999999
1253,2010-03-04,25052715.28999999,0,0.0,25052715.28999999
1254,2010-03-05,25052715.28999999,0,0.0,25052715.28999999
1255,2010-03-08,25052715.28999999,0,0.0,25052715.28999999
1256,2010-03-09,25052715.28999999,0,0.0,25052715.28999999
1257,2010-03-10,25052715.28999999,0,0.0,25052715.28999999
